us_gross,worldwide_gross,production_budget,release_date,distributor,source,major_genre,rotten_tomatoes_rating,imdb_rating,imdb_votes
23998226.0,23998226.0,30000000.0,Aug 04 1995,Paramount Pictures,Original Screenplay,Action,34.0,5.3,11079.0
0.0,0.0,500000.0,Nov 02 2001,Warner Bros.,Original Screenplay,Drama,55.0,6.7,418.0
50327960.0,152627960.0,30000000.0,May 24 1985,MGM,Based on Book/Short Story,Action,39.0,6.1,23770.0
2025032.0,2025032.0,6500000.0,Oct 21 2005,Vineyard Distribution,Based on Book/Short Story,Drama,55.0,5.6,365.0
4741987.0,4741987.0,14000000.0,Mar 26 1999,Miramax,Original Screenplay,Drama,74.0,6.4,4125.0
3347647.0,3347647.0,7500000.0,Nov 24 2004,Excel Entertainment,Based on Book/Short Story,Drama,17.0,6.0,531.0
16137.0,16137.0,103000.0,Oct 03 2003,Off-Hollywood Distribution,Original Screenplay,Comedy,55.0,5.1,82.0
10941801.0,10941801.0,4000000.0,Feb 06 2004,Captured Light,Based on Real Life Events,Documentary,55.0,6.4,15106.0
2922988.0,2922988.0,4000000.0,Jan 31 1997,Sony Pictures Classics,Original Screenplay,Comedy,55.0,7.4,14880.0
154112492.0,351500000.0,70000000.0,Jun 22 1988,Walt Disney Pictures,Based on Book/Short Story,Comedy,98.0,7.6,53541.0
34729091.0,34729091.0,14000000.0,Jan 18 1991,Walt Disney Pictures,Based on Book/Short Story,Adventure,67.0,6.4,15106.0
10229300.0,10229300.0,38000000.0,Feb 02 1996,Walt Disney Pictures,Based on Real Life Events,Adventure,63.0,6.4,8385.0
9170214.0,9170214.0,11000000.0,Dec 25 1993,Paramount Pictures,Original Screenplay,Drama,88.0,7.8,51219.0
7369373.0,7369373.0,2000000.0,Dec 31 1986,Cinema Guild,Original Screenplay,Horror,55.0,5.2,1666.0
13000000.0,13000000.0,24000000.0,Oct 24 1978,Warner Bros.,Original Screenplay,Musical,37.0,4.5,4896.0
1287480.0,1615787.0,1000000.0,Jul 17 1996,Miramax,Original Screenplay,Romantic Comedy,86.0,6.5,1756.0
509424.0,509424.0,6000000.0,Jun 18 1969,Warner Bros.,Original Screenplay,Western,97.0,8.2,31196.0
43848100.0,43848100.0,15000000.0,Dec 11 1987,20th Century Fox,Original Screenplay,Drama,78.0,7.3,35454.0
22019465.5,31168926.5,25000000.0,Jan 01 1970,Warner Bros.,Original Screenplay,Drama,55.0,6.4,15106.0
2000000.0,2000000.0,1200000.0,Dec 23 1956,Warner Bros.,Original Screenplay,Drama,89.0,7.5,7531.0
110719.0,110719.0,150000.0,Jun 23 2000,Warner Bros.,Original Screenplay,Drama,55.0,6.4,15106.0
22019465.5,31168926.5,2000000.0,Aug 12 2027,Warner Bros.,Original Screenplay,Drama,96.0,7.9,3035.0
10555348.0,10555348.0,20000000.0,Dec 15 1989,Paramount Pictures,Based on Play,Comedy,50.0,5.6,7839.0
65011757.0,131011757.0,70000000.0,Jun 17 1994,Sony Pictures,Original Screenplay,Thriller/Suspense,60.0,6.0,20035.0
6448817.0,6448817.0,35000000.0,May 02 1997,MGM,Original Screenplay,Action,10.0,4.0,1202.0
74433837.0,74433837.0,12000000.0,Jun 03 1983,MGM,Original Screenplay,Thriller/Suspense,55.0,6.4,88.0
8824553.0,8824553.0,7000000.0,Jan 10 1991,Trimark,Original Screenplay,Horror,55.0,5.9,4921.0
12500000.0,12500000.0,6000000.0,Dec 31 1955,Warner Bros.,Original Screenplay,Drama,50.0,6.8,2923.0
3902679.0,3902679.0,3000000.0,Sep 24 1993,Trimark,Original Screenplay,Horror,55.0,4.9,1888.0
81525.0,7000000.0,15300000.0,Sep 27 2002,Sony Pictures,Original Screenplay,Drama,55.0,6.5,11647.0
43700000.0,43700000.0,6000000.0,Oct 18 1961,Warner Bros.,Original Screenplay,Drama,92.0,7.7,29488.0
1652472.0,2525984.0,300000.0,Sep 20 1996,Sony Pictures Classics,Original Screenplay,Comedy,55.0,6.4,15106.0
4198137.0,4726732.0,800000.0,May 10 1996,Sony Pictures Classics,Original Screenplay,Comedy,55.0,7.3,13469.0
65532576.0,65532576.0,12000000.0,Feb 08 1985,Paramount Pictures,Original Screenplay,Thriller/Suspense,94.0,7.6,30460.0
88246220.0,264246220.0,175000000.0,Jul 28 1995,Universal,Original Screenplay,Action,42.0,5.7,54126.0
4000000.0,4000000.0,3000000.0,Jun 30 1971,Warner Bros.,Original Screenplay,Drama,90.0,7.8,46824.0
121697323.0,183097323.0,20000000.0,Feb 14 1992,Paramount Pictures,Based on TV,Comedy,84.0,6.9,42570.0
25052000.0,25052000.0,63000000.0,Jun 24 1994,Warner Bros.,Based on Real Life Events,Western,42.0,6.4,15614.0
28202232.0,28202232.0,2777000.0,Aug 25 2039,Warner Bros.,Based on Book/Short Story,Musical,55.0,8.3,102795.0
56679192.0,122079192.0,55000000.0,Mar 15 1996,Warner Bros.,Original Screenplay,Thriller/Suspense,65.0,6.3,18569.0
21750000.0,21750000.0,4000000.0,Jan 01 1960,Warner Bros.,Original Screenplay,Drama,67.0,6.8,3546.0
204632868.0,402500000.0,12000000.0,Dec 26 1973,Warner Bros.,Based on Book/Short Story,Horror,84.0,8.1,103131.0
17378193.0,17378193.0,38000000.0,Sep 27 1996,Sony Pictures,Based on Book/Short Story,Drama,55.0,5.9,8038.0
4000000.0,4000000.0,1644000.0,Dec 31 1937,Warner Bros.,Original Screenplay,Drama,96.0,8.0,8597.0
26792700.0,26792700.0,20000000.0,Jan 12 1996,Paramount Pictures,Based on Book/Short Story,Drama,55.0,5.7,4837.0
44726644.0,44726644.0,13000000.0,Aug 12 1988,20th Century Fox,Original Screenplay,Western,40.0,6.6,21404.0
86300000.0,86300000.0,2800000.0,Dec 15 1974,20th Century Fox,Original Screenplay,Drama,93.0,8.0,57106.0
39012241.0,39012241.0,12000000.0,Nov 18 1983,MGM/UA Classics,Based on Book/Short Story,Musical,71.0,6.2,4952.0
43100000.0,111600000.0,9500000.0,Jun 13 1967,MGM,Based on Book/Short Story,Action,70.0,7.0,24701.0
16892.0,2066892.0,300000.0,Jul 19 2002,Kino International,Original Screenplay,Documentary,55.0,7.3,181.0
19739000.0,19739000.0,18000000.0,Dec 04 1985,Paramount Pictures,Based on Book/Short Story,Adventure,63.0,6.5,7293.0
66941559.0,66941559.0,85000000.0,Nov 22 2000,Walt Disney Pictures,Based on Book/Short Story,Comedy,30.0,4.4,7147.0
38177966.0,38177966.0,13000000.0,Mar 31 1999,Walt Disney Pictures,Based on Play,Romantic Comedy,55.0,6.9,61910.0
94784201.0,269065678.0,105000000.0,Mar 07 2008,Warner Bros.,Original Screenplay,Adventure,9.0,5.8,134.0
54702.0,54702.0,8000000.0,Aug 18 2006,ThinkFilm,Based on Real Life Events,Drama,19.0,6.3,3655.0
0.0,0.0,6000000.0,Aug 12 2005,Warner Bros.,Original Screenplay,Drama,55.0,7.3,18261.0
80048433.0,170764033.0,25000000.0,Jan 18 2008,Paramount Pictures,Original Screenplay,Action,76.0,7.4,136068.0
12234694.0,18184083.0,20000000.0,Mar 27 2009,20th Century Fox,Original Screenplay,Action,28.0,5.4,8914.0
3287435.0,3705923.0,3000000.0,May 24 2002,Sony Pictures Classics,Original Screenplay,Drama,55.0,7.1,6188.0
57139723.0,96439723.0,30000000.0,Apr 23 2004,Sony Pictures,Original Screenplay,Comedy,55.0,6.1,32634.0
41867960.0,68467960.0,19000000.0,Oct 26 2001,Warner Bros.,Original Screenplay,Horror,55.0,5.1,23243.0
71985628.0,128529299.0,22500000.0,Jun 22 2007,MGM,Based on Book/Short Story,Horror,78.0,6.9,72913.0
24375436.0,56331864.0,42000000.0,Mar 09 2001,New Line,Original Screenplay,Thriller/Suspense,32.0,6.1,25566.0
10744.0,10744.0,1000000.0,Sep 03 2010,Waterdog Films,Original Screenplay,Romantic Comedy,55.0,6.4,15106.0
36895141.0,65595141.0,45000000.0,Mar 03 2006,Warner Bros.,Original Screenplay,Action,55.0,6.7,41207.0
229311.0,229311.0,18000000.0,Sep 24 1999,MGM,Original Screenplay,Drama,55.0,5.7,627.0
9055010.0,10419084.0,30000000.0,Sep 24 2004,20th Century Fox,Original Screenplay,Romantic Comedy,8.0,4.7,6839.0
166112167.0,766812167.0,200000000.0,Nov 13 2009,Sony Pictures,Original Screenplay,Action,39.0,6.2,396.0
1442338.0,19202856.0,12000000.0,Aug 05 2005,Sony Pictures Classics,Original Screenplay,Drama,55.0,7.5,19431.0
541636.0,541636.0,66000.0,Feb 26 1999,Fox Searchlight,Original Screenplay,Comedy,55.0,4.9,1423.0
81159365.0,157852532.0,35000000.0,Mar 21 2008,Sony Pictures,Based on Book/Short Story,Thriller/Suspense,35.0,6.7,60918.0
16248701.0,60448701.0,20000000.0,Nov 21 2003,Focus Features,Original Screenplay,Drama,81.0,7.9,77910.0
13084595.0,23928503.0,4500000.0,Dec 19 2002,Walt Disney Pictures,Based on Book/Short Story,Drama,78.0,7.9,58781.0
37035515.0,62063972.0,43000000.0,Apr 14 2000,Sony Pictures,Original Screenplay,Comedy,30.0,5.8,17937.0
45064915.0,82719885.0,15000000.0,Jun 27 2003,Fox Searchlight,Original Screenplay,Horror,89.0,7.6,103525.0
28638916.0,64238440.0,15000000.0,May 11 2007,20th Century Fox,Original Screenplay,Horror,55.0,7.1,69558.0
18947630.0,39925603.0,72000000.0,Jun 25 2004,Universal,Original Screenplay,Drama,77.0,6.0,127.0
44875481.0,44875481.0,37000000.0,Feb 26 2010,Warner Bros.,Original Screenplay,Comedy,19.0,5.7,16520.0
3149034.0,11549034.0,12000000.0,Feb 13 2009,Magnolia Pictures,Original Screenplay,Drama,55.0,7.3,10325.0
22991379.0,27848418.0,20000000.0,Oct 07 2005,Universal,Original Screenplay,Drama,55.0,6.4,15106.0
42023715.0,47855342.0,30000000.0,Sep 19 2003,New Line,Original Screenplay,Drama,60.0,7.5,19040.0
22235901.0,22391450.0,13000000.0,Sep 07 2001,Sony Pictures,Original Screenplay,Romantic Comedy,43.0,5.6,2370.0
93354918.0,199043309.0,60000000.0,Dec 20 2002,Warner Bros.,Original Screenplay,Romantic Comedy,42.0,5.8,35515.0
210614939.0,456068181.0,60000000.0,Mar 09 2007,Warner Bros.,Based on Comic/Graphic Novel,Action,60.0,7.8,235508.0
39568996.0,75066323.0,30000000.0,Oct 19 2007,Sony Pictures,Based on Comic/Graphic Novel,Horror,49.0,6.6,52518.0
60652036.0,107752036.0,48000000.0,Oct 01 1999,Warner Bros.,Original Screenplay,Action,94.0,7.3,68726.0
15738632.0,18708848.0,62000000.0,Feb 23 2001,Warner Bros.,Original Screenplay,Drama,14.0,5.6,20094.0
9821335.0,9821335.0,4000000.0,Mar 01 2000,MGM,Original Screenplay,Comedy,55.0,2.9,905.0
53606916.0,69791889.0,48000000.0,Sep 02 2007,Lionsgate,Remake,Western,89.0,7.9,98355.0
37939782.0,95092667.0,17000000.0,Mar 01 2002,Miramax,Original Screenplay,Romantic Comedy,38.0,5.4,27912.0
109449237.0,177339049.0,26000000.0,Aug 19 2005,Universal,Original Screenplay,Comedy,55.0,7.5,94557.0
74494381.0,92494381.0,30000000.0,Aug 12 2005,Paramount Pictures,Original Screenplay,Drama,52.0,6.8,38311.0
120146040.0,163546040.0,80000000.0,Nov 26 2008,Warner Bros.,Original Screenplay,Comedy,25.0,5.7,14690.0
18306166.0,29882645.0,35000000.0,Sep 20 2002,Paramount Pictures,Based on Book/Short Story,Drama,41.0,6.3,13204.0
26218170.0,41826604.0,10000000.0,Nov 06 2009,Universal,Original Screenplay,Thriller/Suspense,17.0,6.0,16107.0
1196321.0,4723542.0,900000.0,Jan 25 2008,IFC Films,Original Screenplay,Drama,55.0,6.4,15106.0
120776832.0,196376832.0,75000000.0,Feb 13 2004,Sony Pictures,Original Screenplay,Romantic Comedy,44.0,6.8,64701.0
134624.0,134624.0,2000000.0,Sep 18 1998,Palm Pictures,Original Screenplay,Drama,60.0,6.4,3462.0
34543701.0,96024898.0,82000000.0,Nov 17 2000,Sony Pictures,Original Screenplay,Action,40.0,5.8,32606.0
69951824.0,166617328.0,54000000.0,Dec 19 2008,Sony Pictures,Original Screenplay,Drama,27.0,7.6,62718.0
16930884.0,32955399.0,30000000.0,Apr 18 2008,Sony Pictures,Original Screenplay,Thriller/Suspense,5.0,5.9,31205.0
81612565.0,120612565.0,40000000.0,Feb 17 2006,Walt Disney Pictures,Remake,Adventure,71.0,7.3,17717.0
17266505.0,17266505.0,30000000.0,Jul 17 2002,Warner Bros.,Original Screenplay,Comedy,47.0,5.4,18173.0
116724075.0,242924075.0,41000000.0,Nov 08 2002,Universal,Original Screenplay,Drama,74.0,6.7,55877.0
3076425.0,42376425.0,8000000.0,Sep 20 2002,Focus Features,Based on Play,Musical,55.0,7.0,13631.0
31749894.0,46603791.0,30000000.0,Sep 09 2009,Focus Features,Original Screenplay,Adventure,55.0,7.8,1488.0
1222889.0,12412889.0,1500000.0,Apr 19 2002,Sony Pictures Classics,Original Screenplay,Drama,55.0,6.4,15106.0
16323969.0,26323969.0,30000000.0,Apr 09 2004,Warner Bros.,Original Screenplay,Comedy,4.0,5.1,20807.0
57262492.0,85262492.0,24000000.0,Feb 18 2000,Warner Bros.,Original Screenplay,Comedy,45.0,6.6,42928.0
40803000.0,129949664.0,27000000.0,May 17 2002,Universal,Based on Book/Short Story,Romantic Comedy,93.0,7.4,48875.0
162798565.0,363109485.0,45000000.0,Nov 20 1998,Walt Disney Pictures,Original Screenplay,Adventure,91.0,7.3,56866.0
10719367.0,12219367.0,25000000.0,Oct 18 2002,Paramount Pictures,Original Screenplay,Thriller/Suspense,17.0,4.8,5361.0
50068310.0,50068310.0,50000000.0,Feb 14 1997,Sony Pictures,Based on Book/Short Story,Thriller/Suspense,46.0,6.5,20154.0
1253413.0,3061763.0,4750000.0,Jan 27 2006,Picturehouse,Based on Book/Short Story,Comedy,55.0,6.4,15106.0
294244.0,294244.0,4000000.0,May 08 2009,Sony Pictures Classics,Original Screenplay,Drama,55.0,6.3,1437.0
22498520.0,22498520.0,18500000.0,Dec 06 2002,Sony Pictures,Based on Book/Short Story,Comedy,91.0,7.9,67135.0
3203044.0,13203044.0,18000000.0,Sep 19 2003,Dreamworks SKG,Original Screenplay,Romantic Comedy,40.0,6.4,13010.0
21078145.0,23367586.0,12500000.0,Dec 19 2002,Fox Searchlight,Based on Real Life Events,Drama,79.0,7.3,13258.0
25857987.0,47953341.0,55000000.0,Dec 02 2005,Paramount Pictures,Based on TV,Action,10.0,8.1,1193.0
28328132.0,38329114.0,57000000.0,Nov 12 2004,New Line,Original Screenplay,Action,18.0,6.2,19793.0
7459300.0,42064105.0,35000000.0,Nov 10 2006,20th Century Fox,Based on Book/Short Story,Drama,24.0,6.8,23149.0
599903.0,32912303.0,70000000.0,May 28 2010,Newmarket Films,Original Screenplay,Drama,55.0,7.3,10054.0
24646936.0,27555061.0,3000000.0,Aug 01 1997,Walt Disney Pictures,Original Screenplay,Comedy,45.0,4.6,4698.0
172956409.0,315268353.0,85000000.0,Jul 25 1997,Sony Pictures,Original Screenplay,Action,78.0,6.3,61394.0
18848430.0,18948425.0,8000000.0,Apr 28 2006,Lionsgate,Original Screenplay,Drama,83.0,7.6,8245.0
7221458.0,9521458.0,55000000.0,Sep 22 2006,Sony Pictures,Based on Book/Short Story,Drama,11.0,6.0,11994.0
22406362.0,23911362.0,92000000.0,Apr 09 2004,Walt Disney Pictures,Based on Real Life Events,Western,30.0,5.9,10063.0
25482931.0,25873145.0,14000000.0,Mar 08 2002,New Line,Original Screenplay,Comedy,29.0,5.3,4366.0
353480.0,353480.0,5000000.0,Jan 17 1997,Miramax,Original Screenplay,Drama,55.0,5.9,4377.0
127214072.0,163379330.0,38000000.0,Sep 27 2002,Walt Disney Pictures,Original Screenplay,Comedy,37.0,5.8,29891.0
48114556.0,48563556.0,45000000.0,Dec 25 2004,20th Century Fox,Based on TV,Comedy,21.0,4.0,4801.0
334191110.0,1023291110.0,200000000.0,Mar 05 2010,Walt Disney Pictures,Based on Book/Short Story,Adventure,51.0,6.7,63458.0
13395939.0,35195939.0,40000000.0,Nov 05 2004,Paramount Pictures,Remake,Comedy,49.0,6.1,20769.0
120620.0,1470620.0,2000000.0,Apr 15 2005,Matson,Based on Real Life Events,Drama,55.0,7.3,7631.0
58183966.0,84383966.0,109000000.0,Dec 25 2001,Sony Pictures,Based on Real Life Events,Drama,67.0,6.6,31785.0
47795018.0,160700000.0,60000000.0,Nov 26 1997,20th Century Fox,Original Screenplay,Action,55.0,6.2,66141.0
80930630.0,203630630.0,9000000.0,May 25 1979,20th Century Fox,Original Screenplay,Horror,97.0,8.5,180387.0
21835784.0,47835784.0,25000000.0,Apr 22 2005,Walt Disney Pictures,Original Screenplay,Comedy,41.0,6.4,17929.0
15527125.0,18120267.0,45000000.0,Dec 25 2000,Miramax,Based on Book/Short Story,Western,32.0,5.7,6511.0
32522352.0,47371191.0,60000000.0,Sep 15 2000,Dreamworks SKG,Original Screenplay,Comedy,88.0,8.0,94424.0
100289690.0,173219280.0,175000000.0,Jun 22 2007,Universal,Original Screenplay,Comedy,23.0,5.5,43164.0
242704995.0,485004995.0,81000000.0,May 23 2003,Universal,Original Screenplay,Comedy,48.0,6.6,92494.0
184255.0,184255.0,9000000.0,Oct 25 2002,MGM,Original Screenplay,Drama,55.0,6.4,15106.0
5178569.0,8178569.0,20000000.0,Jan 28 2005,Lionsgate,Based on Game,Horror,1.0,2.3,26028.0
10115431.0,10115431.0,20000000.0,Sep 17 2010,Lionsgate,Original Screenplay,Adventure,55.0,6.2,83.0
74058698.0,105159085.0,28000000.0,Apr 06 2001,Paramount Pictures,Based on Book/Short Story,Thriller/Suspense,32.0,6.1,22994.0
1779284.0,1779284.0,12000000.0,Jun 14 2002,ThinkFilm,Based on Book/Short Story,Drama,77.0,6.9,7943.0
0.0,22860477.0,28000000.0,Dec 31 2007,Warner Bros.,Based on Book/Short Story,Adventure,55.0,5.9,4944.0
217326974.0,360578644.0,55000000.0,Dec 14 2007,20th Century Fox,Based on TV,Comedy,27.0,5.5,19200.0
14208384.0,15358583.0,30000000.0,Jun 20 2003,Warner Bros.,Original Screenplay,Drama,11.0,5.4,6539.0
34297191.0,167297191.0,155000000.0,Nov 24 2004,Warner Bros.,Based on Real Life Events,Adventure,16.0,5.4,59498.0
5719000.0,5719000.0,1800000.0,Nov 15 2002,Goldwyn Entertainment,Based on Book/Short Story,Drama,55.0,6.4,15106.0
130058047.0,356258047.0,15000000.0,Sep 15 1999,Dreamworks SKG,Original Screenplay,Drama,89.0,8.6,292562.0
7013191.0,7013191.0,20000000.0,Oct 03 2008,Vivendi Entertainment,Original Screenplay,Comedy,12.0,4.5,6000.0
7314027.0,16510971.0,17000000.0,Apr 21 2006,Universal,Original Screenplay,Black Comedy,40.0,5.7,15097.0
14246488.0,19722782.0,40000000.0,Oct 23 2009,Fox Searchlight,Based on Book/Short Story,Drama,21.0,5.7,3238.0
33201661.0,174201661.0,10350000.0,Nov 02 2001,Miramax,Original Screenplay,Comedy,55.0,8.5,181085.0
6719864.0,6719864.0,10000000.0,Oct 30 1998,New Line,Original Screenplay,Drama,83.0,8.6,224857.0
130164645.0,265697825.0,100000000.0,Nov 02 2007,Universal,Based on Real Life Events,Drama,79.0,7.9,114060.0
16298046.0,27844063.0,14000000.0,May 05 2006,Freestyle Releasing,Based on Book/Short Story,Horror,12.0,4.9,13510.0
44212592.0,44212592.0,40000000.0,Dec 12 1997,Dreamworks SKG,Based on Real Life Events,Drama,77.0,7.1,28477.0
927107.0,927107.0,6800000.0,Aug 11 2000,Zeitgeist,Based on Book/Short Story,Drama,55.0,7.2,2974.0
5383834.0,20883834.0,2000000.0,Mar 30 2001,Lionsgate,Original Screenplay,Drama,55.0,8.1,61083.0
145096820.0,286500000.0,30000000.0,Aug 10 2001,Universal,Original Screenplay,Comedy,52.0,6.2,66751.0
104354205.0,126425115.0,55000000.0,Aug 01 2003,Universal,Original Screenplay,Comedy,56.0,6.1,52210.0
101800948.0,234800000.0,12000000.0,Jul 09 1999,Universal,Original Screenplay,Comedy,59.0,6.9,106624.0
15070285.0,28674417.0,8000000.0,Apr 14 2000,Lionsgate,Based on Book/Short Story,Black Comedy,66.0,7.4,99424.0
6003587.0,7978681.0,2000000.0,Aug 15 2003,Fine Line,Based on Comic/Graphic Novel,Drama,94.0,7.6,23686.0
93607673.0,157627733.0,46000000.0,Jul 20 2001,Sony Pictures,Original Screenplay,Romantic Comedy,32.0,5.7,26899.0
65233369.0,108047131.0,18500000.0,Apr 15 2005,MGM,Remake,Horror,24.0,5.8,26303.0
31526393.0,70326393.0,25000000.0,Aug 27 2004,Sony Pictures,Original Screenplay,Horror,55.0,4.3,9565.0
65598907.0,136998907.0,45000000.0,Apr 11 1997,Sony Pictures,Original Screenplay,Horror,38.0,4.2,29430.0
58403409.0,139801410.0,53000000.0,Nov 14 1997,20th Century Fox,Based on Book/Short Story,Musical,85.0,6.6,16513.0
84136909.0,89366354.0,25000000.0,Jul 09 2004,Dreamworks SKG,Original Screenplay,Comedy,55.0,7.0,78249.0
133375846.0,485975846.0,150000000.0,May 15 2009,Sony Pictures,Based on Book/Short Story,Thriller/Suspense,35.0,6.7,60114.0
13038660.0,13038660.0,25000000.0,Dec 24 1999,Paramount Pictures,Based on Book/Short Story,Drama,52.0,7.0,10185.0
24044532.0,24044532.0,38000000.0,May 18 2001,Warner Bros.,Original Screenplay,Drama,32.0,5.5,11089.0
135560942.0,195660942.0,56000000.0,Apr 11 2003,Sony Pictures,Original Screenplay,Comedy,43.0,6.1,57088.0
30331165.0,30331165.0,17000000.0,Oct 02 1998,Paramount Pictures,Based on TV,Comedy,11.0,5.7,23259.0
55762229.0,55762229.0,22000000.0,Jun 01 2001,Sony Pictures,Original Screenplay,Comedy,30.0,4.6,18601.0
39251128.0,39251128.0,75000000.0,Dec 17 1999,20th Century Fox,Based on Book/Short Story,Drama,51.0,6.5,14881.0
32122249.0,54994757.0,60000000.0,Dec 06 2002,Warner Bros.,Original Screenplay,Comedy,27.0,5.6,24090.0
106885658.0,176885658.0,30000000.0,Mar 05 1999,Warner Bros.,Original Screenplay,Comedy,68.0,6.6,52894.0
28142535.0,55181129.0,45000000.0,Jul 28 2006,Warner Bros.,Based on Book/Short Story,Adventure,63.0,6.2,7766.0
10965209.0,10965209.0,30000000.0,Jan 12 2001,MGM,Original Screenplay,Thriller/Suspense,25.0,6.0,16263.0
15962471.0,60862471.0,40000000.0,Oct 20 2006,Sony Pictures,Based on Book/Short Story,Drama,55.0,6.4,31877.0
90757863.0,152457863.0,60000000.0,Oct 02 1998,Dreamworks SKG,Original Screenplay,Adventure,95.0,6.8,37343.0
18653615.0,18653615.0,23000000.0,Nov 12 1999,20th Century Fox,Based on Book/Short Story,Drama,64.0,5.9,8514.0
20211394.0,26111394.0,20000000.0,Sep 19 2008,Warner Bros.,Based on Book/Short Story,Western,76.0,6.8,22836.0
50866635.0,117785051.0,40000000.0,Dec 08 2006,Walt Disney Pictures,Original Screenplay,Adventure,64.0,7.9,82162.0
2528664.0,3284124.0,300000.0,Oct 17 2003,MGM,Original Screenplay,Comedy,85.0,7.2,12153.0
20733485.0,21277770.0,5000000.0,Dec 17 1997,October Films,Original Screenplay,Drama,91.0,7.1,7757.0
18597342.0,22978953.0,17000000.0,Mar 03 2006,20th Century Fox,Based on Book/Short Story,Comedy,52.0,4.6,9116.0
1693000.0,1693000.0,15500000.0,Nov 15 2002,Miramax,Original Screenplay,Drama,56.0,6.6,6763.0
82674398.0,97918663.0,20000000.0,Jan 21 2005,Sony Pictures,Original Screenplay,Romantic Comedy,12.0,4.2,8740.0
24419219.0,24419219.0,21500000.0,Jul 09 1999,Sony Pictures,Original Screenplay,Thriller/Suspense,60.0,7.2,36051.0
201578182.0,554600000.0,140000000.0,Jul 01 1998,Walt Disney Pictures,Original Screenplay,Adventure,42.0,6.1,194.0
13684949.0,13684949.0,10000000.0,Jun 28 2002,Paramount Pictures,Based on TV,Adventure,30.0,5.3,1629.0
5881504.0,6429865.0,39000000.0,Feb 20 2004,Paramount Pictures,Based on Real Life Events,Drama,12.0,5.2,3547.0
51877963.0,203877963.0,90000000.0,Jul 07 2004,Walt Disney Pictures,Traditional/Legend/Fairytale,Adventure,31.0,6.2,53106.0
15132763.0,110102340.0,80000000.0,Dec 15 2006,Weinstein Co.,Based on Book/Short Story,Adventure,55.0,5.9,7626.0
78616689.0,235900000.0,90000000.0,Jun 29 2001,Warner Bros.,Based on Book/Short Story,Drama,55.0,6.9,91901.0
30199105.0,30199105.0,40000000.0,Aug 25 2000,Warner Bros.,Original Screenplay,Thriller/Suspense,16.0,5.5,12484.0
19551067.0,44093014.0,65000000.0,Oct 23 2009,Summit Entertainment,Based on Comic/Graphic Novel,Adventure,55.0,6.4,5265.0
9228788.0,30710147.0,7000000.0,Oct 02 2009,Focus Features,Original Screenplay,Comedy,88.0,7.2,32396.0
